Sinit,beta,alpha
0.36083713,2.3659678,0.28457633
0.5317581,0.89775264,0.1591291
0.23498732,2.226693,0.17441486
0.206961,1.2758482,0.088016935
0.36111385,1.4616976,0.17594641
0.38537997,1.8804234,0.24155916
0.3349211,1.3965918,0.15591602
0.4835513,1.365265,0.22005855
0.44616857,1.9205391,0.28562808
0.30865136,2.0815241,0.21415506
0.19947572,2.6354237,0.17523433
0.48689207,1.5221792,0.24704567
0.5928718,1.5141202,0.29922637
0.12109112,1.4401448,0.058129583
0.14471468,2.810755,0.13558584
0.160316,1.721078,0.09197211
0.254152,2.7901137,0.23637098
0.2880703,2.9200053,0.28038892
0.23968434,1.182273,0.09445745
0.4633684,1.7007064,0.26268452
0.70414174,0.8043493,0.18879198
0.72488564,0.5085338,0.12287629
0.75901324,0.6993485,0.17693827
0.88873136,0.66939795,0.19830498
0.66047066,1.1502142,0.2532276
0.72281784,0.85359925,0.20566559
0.37018314,0.9645784,0.119023554
0.41788068,2.1462998,0.29896575
0.6416091,1.3634186,0.2915939
0.3121633,2.4125876,0.25104043
0.5386367,1.1204854,0.2011782
0.7820627,0.71174395,0.18554279
0.16099386,1.5465034,0.08299252
0.2570398,1.6244515,0.13918288
0.6332642,1.1491147,0.2425644
0.4987458,0.62394357,0.10372974
0.5185181,1.5008267,0.25940195
0.7370879,0.6583073,0.16174346
0.41362017,0.42056563,0.057984814
0.8302737,0.68330246,0.18910936
0.35721686,1.0378709,0.12358166
0.76915103,1.0524073,0.26982003
0.34238416,2.4470234,0.27927402
0.44968545,1.5300412,0.22934575
0.3966378,0.6551737,0.08662222
0.3395052,2.5811834,0.2921084
0.1252309,2.8651068,0.11959997
0.17859073,2.1684992,0.12909128
0.43577698,1.9795555,0.28754824
0.36597118,1.6276281,0.198555
0.18571404,2.7639885,0.17110384
0.54674435,1.5450261,0.2815781
0.3646077,1.484878,0.18046597
0.15276083,1.1559361,0.05886059
0.34496745,1.9066646,0.21924575
0.5803288,1.2460042,0.24103071
0.21172145,1.5095048,0.10653151
0.3921209,0.385458,0.050382044
0.23946267,2.5980384,0.20737775
0.32081726,2.430947,0.25996327
0.23215687,2.6518323,0.20521371
0.65266156,1.1712619,0.25481254
0.6395705,1.1429429,0.24366418
0.7388273,0.7998538,0.1969846
0.27597874,1.3512678,0.124307066
0.50361687,1.1785423,0.19784458
0.40752345,1.9330024,0.26258126
0.79568654,0.33516952,0.088896625
0.38455063,1.4513099,0.18603405
0.45875844,1.8872678,0.28860003
0.41901177,1.7520771,0.24471365
0.6472983,1.3638171,0.29426548
0.51246184,1.4330373,0.2447923
0.27726987,2.335085,0.21581623
0.85558283,0.71840227,0.2048842
0.23168257,1.5267311,0.117905654
0.7452901,1.0709695,0.26606095
0.4258174,0.57275593,0.08129648
0.21035036,2.4467485,0.17155814
0.21847719,1.8207201,0.13259527
0.7361907,1.0975608,0.26933798
0.85948366,0.7301969,0.20919743
0.49165255,1.4362988,0.23538665
0.16177487,1.8139838,0.097819
0.66245425,0.6610943,0.14598158
0.26919022,2.5044668,0.224726
0.36171097,0.84747285,0.10218008
0.5297029,1.3928442,0.2459312
0.5223199,1.5566792,0.2710282
0.6630295,0.83329934,0.18416736
0.8025159,1.0955089,0.29305443
0.23748165,0.8041035,0.063653275
0.84283686,0.8044166,0.22599733
0.54488844,1.5627501,0.2838415
0.26723224,2.685553,0.23922211
0.7515306,0.3663124,0.091764994
0.619306,0.7920881,0.16351497
0.6260882,0.6065758,0.12658998
0.2495381,2.9658346,0.24669623
0.7109016,0.9396546,0.22266732
0.3751906,0.90692455,0.11342318
0.2706712,2.5247617,0.22779343
0.16227236,0.96452975,0.052172177
0.2413786,2.6356163,0.21206047
0.12953094,2.0721996,0.08947132
0.30786958,2.2333016,0.22918855
0.31712276,1.3763524,0.1454909
0.61606586,0.94811386,0.19470018
0.37958384,1.5963237,0.20197956
0.58724815,0.47734648,0.09344029
0.29682478,2.75247,0.27233377
0.17040344,2.4805222,0.1408965
0.4361626,2.059226,0.2993858
0.5868859,1.4705167,0.28767517
0.28795442,2.736109,0.2626249
0.21021755,2.6761353,0.18752354
0.31431916,1.586141,0.16618483
0.63179284,1.2190032,0.25671917
0.10891625,1.39676,0.050709955
0.3536268,2.3729174,0.27970904
0.22119115,1.6306399,0.12022771
0.34468052,2.5590615,0.29401955
0.20692825,1.4706193,0.10143756
0.3877702,1.7430185,0.22529688
0.7027774,1.131735,0.26511925
0.28940824,1.8768202,0.18105574
0.21824594,1.9898555,0.1447593
0.55376214,1.5530722,0.28667754
0.65606743,0.68452954,0.14969918
0.54874474,0.9119504,0.16680934
0.2986342,2.4881866,0.24768588
0.32629073,1.495546,0.16266093
0.174627,1.3379781,0.07788237
0.4013027,1.4980121,0.20038542
0.24053614,1.0768934,0.08634393
0.30969808,1.5869989,0.16383018
0.3021537,2.3155477,0.23321712
0.23004681,1.3915159,0.10670459
0.44315606,1.93676,0.28609562
0.29523557,2.7474716,0.2703838
0.36329442,1.5920714,0.19279689
0.3393928,2.1267247,0.24059837
0.3327661,0.6895517,0.076486476
0.4452497,1.0218061,0.15165295
0.7190727,0.78863454,0.18902853
0.27982938,1.4563249,0.13584083
0.4145361,1.3962342,0.1929298
0.3596058,2.1296976,0.25528383
0.38921338,2.0202088,0.26209745
0.7076684,0.6514588,0.15367228
0.61089814,1.1956189,0.24346712
0.36114183,1.615705,0.19449957
0.16851853,1.6225438,0.0911429
0.22412707,2.3121796,0.17274068
0.20903878,2.6362412,0.1836922
0.6768543,0.9264941,0.20903385
0.45234683,0.8938015,0.13476942
0.46926403,0.9171452,0.1434611
0.46299505,1.7355857,0.26785585
0.55097604,0.7742221,0.14219262
0.52379113,1.0710418,0.18700074
0.5062366,1.7178444,0.28987858
0.8341508,0.95900595,0.26665187
0.325719,2.2515604,0.24445866
0.25154406,0.7204723,0.060410168
0.40078202,2.194407,0.2931596
0.7408865,0.8950217,0.2210365
0.7184345,1.2130839,0.2905071
0.70547515,0.8315484,0.19554557
0.77438927,1.1034069,0.28482214
0.6887673,0.44764638,0.102774724
0.5962059,1.2851957,0.25541374
0.34625384,1.818989,0.20994398
0.21144608,1.8933026,0.1334438
0.70428646,1.1632241,0.273081
0.34965765,1.9405514,0.22617622
0.4821622,1.4690925,0.23611362
0.23518533,2.1682012,0.16997637
0.88840204,0.55075485,0.16309725
0.68163824,0.910345,0.20684199
0.23216227,2.624259,0.20308463
0.37148464,1.5538961,0.19241616
0.13541664,2.7476594,0.12402627
0.38417506,2.2580464,0.28916168
0.17365482,1.0994345,0.0636407
0.48832914,1.6945399,0.27583107
0.29460567,2.1149378,0.20769088
0.41472438,1.7387321,0.24036486
0.69944656,0.32305452,0.07531979
0.85229963,0.8689847,0.24687845
0.67795265,1.2670349,0.2863299
0.3394493,2.0446863,0.23135577
0.13365786,2.8942423,0.12894608
0.32481736,2.321053,0.2513061
0.21780276,0.91454154,0.06639656
0.6563347,1.2328755,0.26972634
0.6966269,0.7558646,0.17551854
0.30075726,2.5755706,0.2582072
0.45679542,0.70476705,0.10731146
0.12932754,2.7220411,0.11734496
0.58232415,0.9415359,0.1827597
0.6136403,0.58907765,0.12049392
0.5056845,1.1186014,0.18855312
0.38046148,0.80533314,0.102132745
0.38150898,1.083749,0.13782
0.35702306,2.5174456,0.2995954
0.41340002,1.0778525,0.14852808
0.799256,0.7075876,0.18851455
0.80871063,0.70284927,0.18946724
0.64241487,0.82863134,0.17744169
0.5812786,0.84501266,0.16372928
0.39459276,2.0097318,0.26434186
0.28805146,1.7464162,0.16768593
0.5300194,1.5594883,0.2755197
0.29006037,1.0167824,0.09830942
0.3865466,1.7474127,0.22515215
0.26640463,1.5284503,0.13572875
0.32019186,1.8313044,0.19545627
0.33141845,1.9684204,0.21745695
0.24380115,0.8779883,0.07135151
0.6313107,1.3002671,0.27362418
0.89496094,0.8949123,0.26697052
0.35071737,2.2694623,0.2653133
0.2834409,2.9317517,0.27699277
0.16739605,2.7448406,0.1531585
0.56283,1.5544267,0.29162595
0.8546574,0.9374475,0.26706547
0.27758798,2.5051064,0.23179583
0.62683624,0.4890118,0.10217677
0.25411716,2.9628646,0.2509716
0.25593668,2.4893734,0.21237399
0.21525154,2.0724087,0.14869638
0.6820851,1.1418142,0.2596048
0.38890782,1.9448829,0.25212672
0.32284078,2.0914755,0.2250712
0.54956347,1.5843168,0.29022753
0.16712032,2.577339,0.14357524
0.76674896,0.76600724,0.19577843
0.35242674,1.5978118,0.18770388
0.34858993,0.8177297,0.09501745
0.2575978,2.5174685,0.21616477
0.7401087,0.6812434,0.16806474
0.53502107,0.48575878,0.0866304
0.29728544,1.2215225,0.12104695
0.37388852,1.8271658,0.22771879
0.5060071,1.3916948,0.2347358
0.8135104,1.0398227,0.2819689
0.28306034,2.0469534,0.19313711
0.10671107,1.5867596,0.0564416
0.39442664,1.1394904,0.14981513
0.37640384,0.5493882,0.0689306
0.3312077,1.6649951,0.18381973
0.44025335,1.4625503,0.21463089
0.3676191,1.8880469,0.2313607
0.54501575,0.59078294,0.107328676
0.67720145,1.2623608,0.28495753
0.4412572,1.1056986,0.1626325
0.29417223,2.3775513,0.23313653
0.41819617,1.7789841,0.2479881
0.31476825,1.2477298,0.13091524
0.26173574,0.92613626,0.08080099
0.42240444,1.3661003,0.19234894
0.33077168,0.5789633,0.06383489
0.2196024,1.7387756,0.12727976
0.4190347,0.7276977,0.10164352
0.33868426,1.1342423,0.12805001
0.79870826,0.35430416,0.09432855
0.33518887,2.550557,0.28497276
0.3471054,1.9381472,0.22424713
0.6662853,0.99806106,0.22166446
0.52413464,1.6979538,0.29665214
0.39671713,1.0862472,0.14364429
0.7004255,0.59096986,0.13797678
0.17808774,2.2071886,0.1310244
0.6566271,1.2529372,0.2742375
0.370656,1.085541,0.13412078
0.5077132,1.3131518,0.22223486
0.30910966,2.6557698,0.27364138
0.5578365,1.0680588,0.19860072
0.44580308,0.78457886,0.11658922
0.8168684,1.0130162,0.27583367
0.21149124,2.9672163,0.20918009
0.3953135,1.9456475,0.25638023
0.53942835,0.9093615,0.1635118
0.6385296,1.2039857,0.25626016
0.19833633,2.4080136,0.15919885
0.33050105,1.7332653,0.19094867
0.1502082,1.3035159,0.06526626
0.68488115,0.3672253,0.08383523
0.8278647,0.8642822,0.23850289
0.2204374,2.0538044,0.15091176
0.269384,1.8684676,0.16777842
0.19224407,2.7546964,0.17652468
0.42949256,1.4069809,0.20142926
0.6559356,1.1045831,0.24151178
0.627392,0.962765,0.20134369
0.64307463,1.2080108,0.25894704
0.49899498,1.5220269,0.25316125
0.5000879,1.6875424,0.2813065
0.30201083,2.9487188,0.29684836
0.38404915,2.2524886,0.28835544
0.3883176,1.8023875,0.2332996
0.12988009,2.3470154,0.10161019
0.505999,0.8444761,0.1424347
0.88602424,0.4962503,0.14656326
0.75415224,1.1285232,0.28369278
0.37991813,2.169085,0.27469158
0.7611827,0.63723665,0.16168453
0.7014745,1.1291103,0.264014
0.3173613,2.6355016,0.2788021
0.30315956,1.7255306,0.17437038
0.69106895,1.0041472,0.23131165
0.8532965,0.5856393,0.16657466
0.6678764,0.68934023,0.15346469
0.641175,1.3051848,0.27895063
0.38262108,0.6677016,0.08515891
0.36427978,1.1935072,0.14492351
0.3506187,2.0149646,0.23549475
0.21985936,2.4523056,0.17972079
0.38917583,1.2067033,0.15653993
0.7398533,1.037937,0.25597373
0.2534189,2.7736948,0.23430221
0.23758578,1.9469466,0.15418895
0.17004628,2.1719606,0.12311127
0.55691785,1.0338897,0.19193053
0.23576124,0.64131206,0.05039884
0.46082944,0.7036603,0.10808913
0.36980444,2.2805586,0.2811202
0.84726954,0.7513264,0.21219198
0.3857896,2.0211813,0.25991693
0.38369706,0.5419376,0.06931329
0.7333473,0.62088585,0.15177499
0.41592845,2.1439037,0.29723686
0.27746633,1.8286712,0.16913156
0.15474018,2.9215186,0.1506921
0.83210707,0.47198945,0.13091525
0.283877,2.3876128,0.22592945
0.4765823,1.7898222,0.2843325
0.6442862,0.4775512,0.10255988
0.27772775,2.1276946,0.19697328
0.3997779,2.1187503,0.28234318
0.4234966,1.3997877,0.19760178
0.79323184,0.97296697,0.2572628
0.67954504,0.9875025,0.22368416
0.23560491,1.6622978,0.1305485
0.29149866,1.0588912,0.102888465
0.65622205,0.44190267,0.09666209
0.13747682,2.2090232,0.10122983
0.4098078,2.1280384,0.29069558
0.3698685,0.65813166,0.08114072
0.65793777,1.180853,0.25897595
0.4968614,1.6463768,0.2726737
0.20534451,2.7497551,0.1882157
0.11376493,2.0835598,0.07901201
0.18430296,1.4842912,0.09118642
0.21017142,2.8609328,0.20042877
0.41325253,1.7273297,0.23794112
0.674361,1.2627006,0.28383866
0.6686513,1.241103,0.2766217
0.19387999,1.9673624,0.12714407
0.5164633,0.7802775,0.13432823
0.6028017,1.3096564,0.26315436
0.15013376,1.4898626,0.074559554
0.6867856,1.2031983,0.27544641
0.23505944,0.8332542,0.0652881
0.38435614,1.1828529,0.15154558
0.57377964,0.68008095,0.1300722
0.2610959,2.8795528,0.25061315
0.15909657,2.6664395,0.14140712
0.5948053,1.0786022,0.21385276
0.7964579,0.8652234,0.22970466
0.40565386,1.9711244,0.2665314
0.533414,1.600591,0.28459254
0.47356758,1.3285,0.20971149
0.629317,0.5350034,0.112228915
0.66523385,1.2611825,0.27966043
0.7265104,0.81392187,0.19710755
0.4333326,1.4371353,0.20758587
0.24918911,1.2481643,0.10367631
0.8682452,0.5218991,0.15104546
0.40387467,2.0801077,0.28003427
0.73764074,0.4306535,0.10588919
0.2219702,1.9738154,0.14604273
0.15850492,1.5671103,0.08279823
0.27639872,2.1775599,0.20062491
0.6946597,1.1459038,0.26533774
0.5887453,0.39073658,0.07668144
0.45682043,1.537009,0.2340457
0.19151586,1.3176448,0.08411663
0.33633092,1.7429911,0.19540726
0.43733004,1.5949676,0.23250908
0.339784,1.8032582,0.20423943
0.34747642,2.5450144,0.29477748
0.62850094,0.9738794,0.20402806
0.12574321,2.0093234,0.08421959
0.36220434,2.2225847,0.26834327
0.7167027,0.5973102,0.14269793
0.3301557,0.70330095,0.077399604
0.7444456,0.987732,0.24510427
0.42855275,1.9601331,0.2800068
0.1816272,2.5531583,0.15457433
0.49541533,1.5453532,0.2551972
0.53162205,0.59726596,0.10583992
0.8090454,0.73227614,0.19748154
0.80043054,0.36097264,0.096311174
0.82753205,1.0528244,0.29041532
0.33208814,1.5044496,0.16653663
0.44963643,1.7419094,0.26107532
0.2639937,2.674648,0.23536344
0.6764165,0.7182642,0.16194859
0.5526121,1.2066121,0.22226283
0.6942551,0.4045318,0.09361609
0.34313256,1.0580775,0.12102027
0.10148601,2.3972864,0.081097014
0.7820415,0.85547245,0.22300498
0.3120317,1.7561659,0.18265979
0.49164635,1.7932618,0.29388353
0.16004719,2.9084358,0.15516232
0.5139962,0.45619512,0.078160845
0.76634055,0.58829457,0.15027799
0.23509194,1.8048074,0.1414319
0.5103758,0.8485516,0.14436007
0.46835163,1.7972078,0.28057507
0.68219024,0.7255894,0.16499667
0.577484,0.47867316,0.09214204
0.62514627,0.3938998,0.08208167
0.34891295,1.9831582,0.23064987
0.6078351,0.60785884,0.12315931
0.41144714,0.9662045,0.13251401
0.11494362,1.8021779,0.06904962
0.5120673,1.4159908,0.24169421
0.2238537,2.7272599,0.20350242
0.1757828,1.5343078,0.08990164
0.5365619,0.82574207,0.14768726
0.34832716,1.2990508,0.15083155
0.58282095,1.396768,0.2713552
0.15907542,2.7234251,0.14441
0.70907253,0.70256007,0.16605537
0.23245454,2.195478,0.17011628
0.26874992,1.6442804,0.1473001
0.2522753,1.4854567,0.12491467
0.33019868,2.0359097,0.2240849
0.33558884,2.6343555,0.29468676
0.38125932,1.125043,0.14297771
0.2948171,2.6769454,0.26306975
0.39825392,1.5434872,0.20489994
0.8995548,0.35513368,0.1064874
0.26330152,2.556844,0.22440697
0.13739671,1.2133038,0.05556798
0.8135778,1.0367011,0.28114563
0.70991707,1.2148142,0.28747246
0.43370357,1.7893753,0.25868616
0.27860835,2.8760195,0.26709434
0.2952227,2.727387,0.2683955
0.16841663,2.0173876,0.113253884
0.39007458,1.874537,0.2437364
0.22272125,1.6776365,0.124548435
0.7471173,1.0753167,0.2677959
0.29521,2.015059,0.19828855
0.81720334,1.0704861,0.2916016
0.4039554,2.0711608,0.2788855
0.21622445,2.1494758,0.15492307
0.2672383,1.9522003,0.17390087
0.13520627,1.5359255,0.06922226
0.1303515,1.1529707,0.050097156
0.1679495,1.9653813,0.11002826
0.704899,0.7337784,0.17241323
0.28651106,2.8579097,0.2729409
0.5705282,1.5432428,0.29348782
0.24043894,1.2552668,0.100605
0.3057459,0.83639073,0.08524101
0.7729535,0.86465997,0.22278064
0.34122297,1.9546572,0.22232464
0.24307097,1.4153776,0.114679076
0.88281906,0.99048656,0.29147348
0.20721668,2.2387636,0.15463638
0.68885714,0.85937876,0.19732973
0.20432344,2.021628,0.13768865
0.67061037,1.0664151,0.23838301
0.6418072,1.0941871,0.23408571
0.43726134,1.5677608,0.22850706
0.35879654,1.6491551,0.19723704
0.6292842,0.68120295,0.1428901
0.57232,0.57830524,0.110325225
0.63791287,1.3897007,0.29550263
0.39131126,1.0956975,0.1429196
0.4041355,1.6956128,0.2284191
0.17553242,2.4770067,0.14493166
0.6638903,1.1612703,0.25698537
0.3341641,1.6051197,0.17879112
0.3111548,1.5503373,0.1607983
0.17085956,2.1434941,0.12207882
0.24638885,2.7840116,0.22864981
0.6720007,0.80592364,0.18052709
0.51865584,0.74558777,0.12890114
0.8127444,1.0172642,0.27559194
0.21331747,1.6043667,0.11407981
0.8344737,1.0039246,0.27924958
0.2657384,2.9050565,0.25732833
0.7542032,0.51576144,0.12966298
0.3599074,1.4080563,0.16892329
0.39012945,2.2038863,0.28660032
0.798811,0.5117243,0.13625701
0.61138153,0.47926798,0.09767187
0.30942813,1.8020496,0.18586828
0.8151867,1.0800639,0.29348457
0.22157201,1.801233,0.13303427
0.48940235,1.5708255,0.2562552
0.25930747,2.7806346,0.24034646
0.49447513,1.4483103,0.23871781
0.7682698,0.65304047,0.16723709
0.5607848,1.3751484,0.2570541
0.550685,0.3913818,0.07184269
0.3404035,1.9320873,0.21922974
0.7772609,1.1101838,0.28763413
0.47353324,1.866132,0.29455853
0.5712185,1.2530475,0.23858796
0.20079102,2.9066837,0.19454533
0.15919071,2.2786233,0.12091189
0.48319256,1.13847,0.18336676
0.2431812,1.7143378,0.1389649
0.4095234,1.2152641,0.16589302
0.76381695,0.6683841,0.17017435
0.15215129,1.6454531,0.083452605
0.25964037,0.75773305,0.06557936
0.47847196,0.9772461,0.15586162
0.19039516,1.9232222,0.1220574
0.41223657,2.1693451,0.29809445
0.49422887,1.22881,0.20243777
0.27973348,0.61442447,0.057291698
0.24215426,1.0709381,0.086444065
0.24383397,2.8191714,0.22913659
0.5379122,1.6238177,0.29115713
0.3366231,1.812435,0.20336916
0.19159779,2.1395156,0.13664216
0.35536945,1.6694129,0.19775277
0.73218995,0.71091425,0.17350808
0.5484946,1.2346115,0.2257259
0.40091765,1.1225635,0.1500185
0.14485115,2.5823488,0.12468541
0.41538268,2.117333,0.2931678
0.48377746,1.5603098,0.2516142
0.24275003,1.6825964,0.13615012
0.47199774,0.93768907,0.14752905
0.64966094,0.36572167,0.07919836
0.4191554,1.318198,0.18417661
0.116991945,1.7186731,0.067023635
0.6793834,1.1183246,0.25325707
0.20439553,2.4816904,0.16908215
0.67040485,0.87536573,0.19561648
0.1857095,2.8904507,0.17892806
0.30103153,1.8411996,0.18475305
0.36767706,2.3174052,0.2840189
0.35259572,2.137328,0.2512042
0.28931037,1.9408416,0.18716852
0.8223709,0.8653821,0.23722167
0.5286768,1.6082802,0.28342015
0.5761708,0.9673885,0.18579367
0.542545,0.81174487,0.14680271
0.81628406,0.899384,0.24471761
0.6264544,0.34472644,0.07198513
0.2912486,2.5268483,0.24531366
0.67355204,1.1041461,0.24789996
0.23726623,2.577584,0.20385787
0.85925406,0.9926678,0.28431794
0.1896773,1.9634807,0.12414258
0.8933952,0.93339515,0.27796358
0.30593693,1.3686993,0.13957857
0.27956998,1.1261786,0.10494858
0.50858516,1.1997752,0.20339595
0.31971008,2.014834,0.2147209
0.24047767,2.0268576,0.16247132
0.49503618,1.6438495,0.271255
0.64186025,0.8425272,0.18026157
0.35262245,1.7341385,0.20383205
0.3972274,1.0453839,0.13841838
0.40839526,1.5238247,0.20744093
0.29393014,0.9876949,0.096771106
0.23680712,0.81915486,0.06466057
0.8749375,0.80928844,0.23602559
0.8927097,0.69573325,0.20702927
0.12844372,1.6012634,0.06855741
0.6722844,0.8853063,0.19839256
0.21597473,2.1648552,0.15585135
0.8476951,0.40035126,0.113125265
0.7096471,0.80335647,0.19003321
0.16009064,2.252364,0.12019413
0.8218502,0.92793894,0.25420892
0.4055371,2.1788445,0.2945341
0.3075471,2.3660736,0.2425597
0.21556754,1.8728299,0.13457379
0.29618958,2.7437177,0.27088687
0.23062985,0.99843645,0.07675642
0.6102395,1.0072455,0.20488702
0.370559,1.5122088,0.18678753
0.5389502,1.2499084,0.22454613
0.68672776,0.9928498,0.22727251
0.3686095,2.3428824,0.28786954
0.19590904,2.2553258,0.14727958
0.6813228,0.8475869,0.19249344
0.53482187,1.643603,0.2930116
0.44369456,1.3467628,0.19918376
0.7609338,0.9537092,0.2419032
0.49015567,1.3125441,0.21445033
0.27282804,2.7257297,0.24788517
0.2633745,2.0147758,0.1768802
0.4356118,1.8352408,0.2664842
0.70415896,0.7290217,0.17111573
0.8408296,0.5597546,0.15688609
0.55592775,1.3127182,0.24325882
0.70413166,0.6403313,0.15029252
0.8491734,0.808761,0.2289261
0.32446456,2.6043925,0.2816777
0.45265186,1.3903325,0.20977886
0.38639238,1.3050592,0.16808832
0.24069597,2.7930896,0.22409512
0.28440034,2.0412338,0.19350918
0.76084834,0.47936445,0.12157455
0.5053864,0.55040777,0.09272288
0.20833212,2.7288413,0.18950178
0.3268235,2.6991916,0.29405308
0.32093272,2.5389316,0.27160874
0.47351173,1.8850256,0.29752722
0.4454557,1.9533476,0.29004326
0.23505856,1.2597133,0.098702125
0.31138465,2.679519,0.27812034
0.72618246,1.0204327,0.24700677
0.25116688,1.1731068,0.09821519
0.7911036,0.5466063,0.14414074
0.30656633,2.2740743,0.23238488
0.34043774,2.5202649,0.28599775
0.54233575,0.9557071,0.17277138
0.35978377,1.5935273,0.1911084
0.7786093,1.1312658,0.29360464
0.49665874,0.8573038,0.14192913
0.87953436,0.8498036,0.24914384
0.77626896,0.8853501,0.22908995
0.53448904,1.5580407,0.27758524
0.36458787,1.3547094,0.16463687
0.6646034,1.2334626,0.27325448
0.74614173,1.1596969,0.28843278
0.4255347,0.8098686,0.11487573
0.3109883,2.780696,0.28825465
0.80303,0.90014404,0.24094756
0.48271394,1.2848893,0.20674467
0.30617422,2.6769946,0.27320892
0.85097003,0.8105794,0.22992626
